t,type,source,target,importance_xi,cluster
110,EDGE,2,20,,
110,EDGE,20,94,,
110,EDGE,10,5,,
110,EDGE,5,56,,
110,EDGE,56,80,,
110,EDGE,80,95,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,7,,
110,EDGE,7,9,,
110,EDGE,9,23,,
110,EDGE,23,39,,
110,EDGE,39,96,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,7,,
110,EDGE,7,9,,
110,EDGE,9,14,,
110,EDGE,14,97,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,7,,
110,EDGE,7,9,,
110,EDGE,9,23,,
110,EDGE,23,48,,
110,EDGE,48,98,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,7,,
110,EDGE,7,9,,
110,EDGE,9,10,,
110,EDGE,10,38,,
110,EDGE,38,85,,
110,EDGE,85,99,,
110,EDGE,17,41,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,7,,
110,EDGE,7,9,,
110,EDGE,9,14,,
110,EDGE,14,100,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,22,,
110,EDGE,22,75,,
110,EDGE,75,101,,
110,EDGE,0,1,,
110,EDGE,1,37,,
110,EDGE,37,61,,
110,EDGE,61,102,,
110,EDGE,0,1,,
110,EDGE,1,2,,
110,EDGE,2,3,,
110,EDGE,3,7,,
110,EDGE,7,9,,
110,EDGE,9,10,,
110,EDGE,10,28,,
110,EDGE,28,36,,
110,EDGE,36,42,,
110,EDGE,42,79,,
110,EDGE,79,103,,
110,EDGE,0,1,,
110,EDGE,1,104,,
111,NODE,0,,6655.8291,0
111,NODE,1,,6655.8291,0
111,NODE,2,,6260.967,0
111,NODE,3,,5881.9769,0
111,NODE,4,,387.9235,0
111,NODE,5,,189.4693,0
111,NODE,6,,260.6644,0
111,NODE,7,,5512.8898,0
111,NODE,8,,106.9011,0
111,NODE,9,,5305.8825,0
111,NODE,10,,997.5457,0
111,NODE,11,,255.9543,0
111,NODE,12,,136.3688,0
111,NODE,13,,128.6803,0
111,NODE,14,,713.2905,0
111,NODE,15,,493.3247,0
111,NODE,16,,357.441,0
111,NODE,17,,240.9295,0
111,NODE,18,,293.3749,0
111,NODE,19,,157.4495,0
111,NODE,20,,297.8448,0
111,NODE,21,,225.0424,0
111,NODE,22,,339.9047,0
111,NODE,23,,4638.0636,0
111,NODE,24,,136.3688,0
111,NODE,25,,255.9543,0
111,NODE,26,,428.1405,0
111,NODE,27,,212.9654,0
111,NODE,28,,857.3479,0
111,NODE,29,,396.8747,0
111,NODE,30,,285.5848,0
111,NODE,31,,193.9593,0
111,NODE,32,,184.659,0
111,NODE,33,,157.4495,0
111,NODE,34,,168.8662,0
111,NODE,35,,36.5042,0
111,NODE,36,,805.1268,0
111,NODE,37,,158.4876,0
111,NODE,38,,724.6535,0
111,NODE,39,,1053.7993,0
111,NODE,40,,139.5116,0
111,NODE,41,,127.2523,0
111,NODE,42,,805.1268,0
111,NODE,43,,160.9912,0
111,NODE,44,,139.7129,0
111,NODE,45,,131.6948,0
111,NODE,46,,513.1644,0
111,NODE,47,,261.4622,0
111,NODE,48,,15760.4463,0
111,NODE,49,,141.2775,0
111,NODE,50,,513.1644,0
111,NODE,51,,134.0363,0
111,NODE,52,,146.0967,0
111,NODE,53,,303.8474,0
111,NODE,54,,357.441,0
111,NODE,55,,141.2775,0
111,NODE,56,,37.4338,0
111,NODE,57,,36.5042,0
111,NODE,58,,230.0009,0
111,NODE,59,,187.0328,0
111,NODE,60,,128.6803,0
111,NODE,61,,117.4729,0
111,NODE,62,,465.9509,0
111,NODE,63,,230.0009,0
111,NODE,64,,146.0967,0
111,NODE,65,,239.4421,0
111,NODE,66,,127.8773,0
111,NODE,67,,116.9295,0
111,NODE,68,,131.6948,0
111,NODE,69,,146.0967,0
111,NODE,70,,136.3688,0
111,NODE,71,,239.4421,0
111,NODE,72,,231.0507,0
111,NODE,73,,396.8747,0
111,NODE,74,,718.9688,0
111,NODE,75,,339.9047,0
111,NODE,76,,208.955,0
111,NODE,77,,4420.3396,0
111,NODE,78,,220.7588,0
111,NODE,79,,805.1268,0
111,NODE,80,,37.4338,0
111,NODE,81,,110.8879,0
111,NODE,82,,345.2774,0
111,NODE,83,,114.4859,0
111,NODE,84,,136.4845,0
111,NODE,85,,693.1878,0
111,NODE,86,,377.898,0
111,NODE,87,,636.5278,0
111,NODE,88,,124.2536,0
111,NODE,89,,398.5543,0
111,NODE,90,,114.6995,0
111,NODE,91,,29.0083,0
111,NODE,92,,116.7239,0
111,NODE,93,,465.238,0
111,NODE,94,,143.7693,0
111,NODE,95,,31.2963,0
111,NODE,96,,639.277,0
111,NODE,97,,371.5004,0
111,NODE,98,,1313.1436,0
111,NODE,99,,329.8955,0
111,NODE,100,,249.6192,0
111,NODE,101,,117.5702,0
111,NODE,102,,34.7356,0
111,NODE,103,,140.1456,0
111,NODE,104,,8.8949,0
111,EDGE,0,1,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,5,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,6,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,8,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,11,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,5,,
111,EDGE,5,12,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,13,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,14,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,16,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,6,,
111,EDGE,6,17,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,22,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,23,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,5,,
111,EDGE,5,12,,
111,EDGE,12,24,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,11,,
111,EDGE,11,25,,
111,EDGE,10,5,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,26,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,28,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,26,,
111,EDGE,26,29,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,20,30,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,19,33,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,34,,
111,EDGE,10,5,,
111,EDGE,5,35,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,28,,
111,EDGE,28,36,,
111,EDGE,0,1,,
111,EDGE,1,37,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,38,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,23,,
111,EDGE,23,39,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,19,33,,
111,EDGE,33,40,,
111,EDGE,0,1,,
111,EDGE,1,37,,
111,EDGE,37,41,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,28,,
111,EDGE,28,36,,
111,EDGE,36,42,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,34,,
111,EDGE,34,43,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,34,,
111,EDGE,34,44,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,45,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,46,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,20,30,,
111,EDGE,30,47,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,23,,
111,EDGE,23,48,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,49,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,46,,
111,EDGE,46,50,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,19,33,,
111,EDGE,33,51,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,34,,
111,EDGE,34,43,,
111,EDGE,43,52,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,53,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,16,,
111,EDGE,16,54,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,49,,
111,EDGE,49,55,,
111,EDGE,10,5,,
111,EDGE,5,56,,
111,EDGE,10,5,,
111,EDGE,5,35,,
111,EDGE,35,57,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,11,,
111,EDGE,11,25,,
111,EDGE,25,58,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,59,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,13,,
111,EDGE,13,60,,
111,EDGE,0,1,,
111,EDGE,1,37,,
111,EDGE,37,61,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,62,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,11,,
111,EDGE,11,25,,
111,EDGE,25,63,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,34,,
111,EDGE,34,43,,
111,EDGE,43,64,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,20,30,,
111,EDGE,30,47,,
111,EDGE,47,65,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,66,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,67,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,45,,
111,EDGE,45,68,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,21,,
111,EDGE,21,27,,
111,EDGE,27,31,,
111,EDGE,31,32,,
111,EDGE,32,34,,
111,EDGE,34,43,,
111,EDGE,43,69,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,5,,
111,EDGE,5,12,,
111,EDGE,12,24,,
111,EDGE,24,70,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,20,30,,
111,EDGE,30,47,,
111,EDGE,47,71,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,6,,
111,EDGE,6,17,,
111,EDGE,17,72,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,26,,
111,EDGE,26,29,,
111,EDGE,29,73,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,28,,
111,EDGE,28,74,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,22,,
111,EDGE,22,75,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,6,,
111,EDGE,6,76,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,23,,
111,EDGE,23,48,,
111,EDGE,48,77,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,20,30,,
111,EDGE,30,78,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,28,,
111,EDGE,28,36,,
111,EDGE,36,42,,
111,EDGE,42,79,,
111,EDGE,10,5,,
111,EDGE,5,56,,
111,EDGE,56,80,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,81,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,26,,
111,EDGE,26,82,,
111,EDGE,0,1,,
111,EDGE,1,37,,
111,EDGE,37,83,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,19,33,,
111,EDGE,33,40,,
111,EDGE,40,84,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,38,,
111,EDGE,38,85,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,15,,
111,EDGE,15,26,,
111,EDGE,26,29,,
111,EDGE,29,73,,
111,EDGE,73,86,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,14,,
111,EDGE,14,87,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,19,33,,
111,EDGE,33,51,,
111,EDGE,51,88,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,89,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,13,,
111,EDGE,13,60,,
111,EDGE,60,90,,
111,EDGE,10,5,,
111,EDGE,5,91,,
111,EDGE,0,1,,
111,EDGE,1,4,,
111,EDGE,4,18,,
111,EDGE,18,19,,
111,EDGE,19,33,,
111,EDGE,33,40,,
111,EDGE,40,84,,
111,EDGE,84,92,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,93,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,20,,
111,EDGE,20,94,,
111,EDGE,10,5,,
111,EDGE,5,56,,
111,EDGE,56,80,,
111,EDGE,80,95,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,23,,
111,EDGE,23,39,,
111,EDGE,39,96,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,14,,
111,EDGE,14,97,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,23,,
111,EDGE,23,48,,
111,EDGE,48,98,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,38,,
111,EDGE,38,85,,
111,EDGE,85,99,,
111,EDGE,17,41,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,14,,
111,EDGE,14,100,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,22,,
111,EDGE,22,75,,
111,EDGE,75,101,,
111,EDGE,0,1,,
111,EDGE,1,37,,
111,EDGE,37,61,,
111,EDGE,61,102,,
111,EDGE,0,1,,
111,EDGE,1,2,,
111,EDGE,2,3,,
111,EDGE,3,7,,
111,EDGE,7,9,,
111,EDGE,9,10,,
111,EDGE,10,28,,
111,EDGE,28,36,,
111,EDGE,36,42,,
111,EDGE,42,79,,
111,EDGE,79,103,,
111,EDGE,0,1,,
111,EDGE,1,104,,
112,NODE,0,,10667.8352,0
112,NODE,1,,10667.8352,0
112,NODE,2,,9997.3519,0
112,NODE,3,,9357.2211,0
112,NODE,4,,654.433,0
112,NODE,5,,316.3769,0
112,NODE,6,,428.2041,0
112,NODE,7,,8737.4068,0
112,NODE,8,,174.5648,0
112,NODE,9,,8391.4905,0
112,NODE,10,,1636.1847,0
112,NODE,11,,420.7719,0
112,NODE,12,,224.775,0
112,NODE,13,,212.1269,0
112,NODE,14,,1161.3917,0
112,NODE,15,,813.6033,0
112,NODE,16,,583.1751,0
112,NODE,17,,396.9999,0
112,NODE,18,,493.3339,0
112,NODE,19,,261.7049,0
112,NODE,20,,493.5102,0
112,NODE,21,,376.1697,0
112,NODE,22,,554.0877,0
112,NODE,23,,7271.7843,0
112,NODE,24,,224.775,0
112,NODE,25,,420.7719,0
112,NODE,26,,703.6824,0
112,NODE,27,,355.7207,0
112,NODE,28,,1395.7637,0
112,NODE,29,,650.84,0
112,NODE,30,,471.1953,0
112,NODE,31,,323.4203,0
112,NODE,32,,307.6249,0
112,NODE,33,,261.7049,0
112,NODE,34,,280.7258,0
112,NODE,35,,61.9603,0
112,NODE,36,,1308.3342,0
112,NODE,37,,261.6078,0
112,NODE,38,,1176.1548,0
112,NODE,39,,1702.548,0
112,NODE,40,,230.9252,0
112,NODE,41,,210.7141,0
112,NODE,42,,1308.3342,0
112,NODE,43,,267.3174,0
112,NODE,44,,231.0107,0
112,NODE,45,,217.1098,0
112,NODE,46,,831.8917,0
112,NODE,47,,430.4431,0
112,NODE,48,,23682.3134,0
112,NODE,49,,233.6262,0
112,NODE,50,,831.8917,0
112,NODE,51,,221.3074,0
112,NODE,52,,241.9311,0
112,NODE,53,,492.3565,0
112,NODE,54,,583.1751,0
112,NODE,55,,233.6262,0
112,NODE,56,,63.8718,0
112,NODE,57,,61.9603,0
112,NODE,58,,376.9205,0
112,NODE,59,,303.9398,0
112,NODE,60,,212.1269,0
112,NODE,61,,192.8383,0
112,NODE,62,,752.5633,0
112,NODE,63,,376.9205,0
112,NODE,64,,241.9311,0
112,NODE,65,,393.1746,0
112,NODE,66,,210.7191,0
112,NODE,67,,191.8917,0
112,NODE,68,,217.1098,0
112,NODE,69,,241.9311,0
112,NODE,70,,224.775,0
112,NODE,71,,393.1746,0
112,NODE,72,,378.3042,0
112,NODE,73,,650.84,0
112,NODE,74,,1163.2504,0
112,NODE,75,,554.0877,0
112,NODE,76,,341.1653,0
112,NODE,77,,6894.1744,0
112,NODE,78,,361.4145,0
112,NODE,79,,1308.3342,0
112,NODE,80,,63.8718,0
112,NODE,81,,181.646,0
112,NODE,82,,563.7912,0
112,NODE,83,,187.4759,0
112,NODE,84,,226.4545,0
112,NODE,85,,1129.6379,0
112,NODE,86,,622.8138,0
112,NODE,87,,1036.4722,0
112,NODE,88,,206.8779,0
112,NODE,89,,652.1424,0
112,NODE,90,,191.589,0
112,NODE,91,,49.5137,0
112,NODE,92,,197.2706,0
112,NODE,93,,772.9287,0
112,NODE,94,,242.952,0
112,NODE,95,,54.8881,0
112,NODE,96,,1090.3504,0
112,NODE,97,,641.5814,0
112,NODE,98,,2264.4523,0
112,NODE,99,,592.5709,0
112,NODE,100,,459.9784,0
112,NODE,101,,226.7001,0
112,NODE,102,,71.7317,0
112,NODE,103,,323.8598,0
112,NODE,104,,27.3718,0
112,NODE,105,,65.2712,0
112,EDGE,0,1,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,5,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,6,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,8,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,11,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,5,,
112,EDGE,5,12,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,13,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,14,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,16,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,6,,
112,EDGE,6,17,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,22,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,23,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,5,,
112,EDGE,5,12,,
112,EDGE,12,24,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,11,,
112,EDGE,11,25,,
112,EDGE,10,5,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,26,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,28,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,15,,
112,EDGE,15,26,,
112,EDGE,26,29,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,20,,
112,EDGE,20,30,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,19,,
112,EDGE,19,33,,
112,EDGE,0,1,,
112,EDGE,1,4,,
112,EDGE,4,18,,
112,EDGE,18,21,,
112,EDGE,21,27,,
112,EDGE,27,31,,
112,EDGE,31,32,,
112,EDGE,32,34,,
112,EDGE,10,5,,
112,EDGE,5,35,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,28,,
112,EDGE,28,36,,
112,EDGE,0,1,,
112,EDGE,1,37,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,10,,
112,EDGE,10,38,,
112,EDGE,0,1,,
112,EDGE,1,2,,
112,EDGE,2,3,,
112,EDGE,3,7,,
112,EDGE,7,9,,
112,EDGE,9,23,,
112,EDGE,23,39,,
