t,type,op,id,kind,source,target,layer,weight,label
295,EDGE,add,"ny:0,0:13,2",,"px:0,0:13,2","px:0,0:13,3",next-y,1,
296,NODE,add,"px:0,0:14,3",pixel,,,,0.05359477124183006,"12,12,17"
297,EDGE,add,"nx:0,0:13,3",,"px:0,0:13,3","px:0,0:14,3",next-x,1,
298,EDGE,add,"ny:0,0:14,2",,"px:0,0:14,2","px:0,0:14,3",next-y,1,
299,NODE,add,"px:0,0:15,3",pixel,,,,0.05359477124183006,"12,12,17"
300,EDGE,add,"nx:0,0:14,3",,"px:0,0:14,3","px:0,0:15,3",next-x,1,
301,EDGE,add,"ny:0,0:15,2",,"px:0,0:15,2","px:0,0:15,3",next-y,1,
302,NODE,add,"px:0,0:16,3",pixel,,,,0.05359477124183006,"12,12,17"
303,EDGE,add,"nx:0,0:15,3",,"px:0,0:15,3","px:0,0:16,3",next-x,1,
304,EDGE,add,"ny:0,0:16,2",,"px:0,0:16,2","px:0,0:16,3",next-y,1,
305,NODE,add,"px:0,0:17,3",pixel,,,,0.05359477124183006,"12,12,17"
306,EDGE,add,"nx:0,0:16,3",,"px:0,0:16,3","px:0,0:17,3",next-x,1,
307,EDGE,add,"ny:0,0:17,2",,"px:0,0:17,2","px:0,0:17,3",next-y,1,
308,NODE,add,"px:0,0:18,3",pixel,,,,0.05359477124183006,"12,12,17"
309,EDGE,add,"nx:0,0:17,3",,"px:0,0:17,3","px:0,0:18,3",next-x,1,
310,EDGE,add,"ny:0,0:18,2",,"px:0,0:18,2","px:0,0:18,3",next-y,1,
311,NODE,add,"px:0,0:19,3",pixel,,,,0.05359477124183006,"12,12,17"
312,EDGE,add,"nx:0,0:18,3",,"px:0,0:18,3","px:0,0:19,3",next-x,1,
313,EDGE,add,"ny:0,0:19,2",,"px:0,0:19,2","px:0,0:19,3",next-y,1,
314,NODE,add,"px:0,0:20,3",pixel,,,,0.05359477124183006,"12,12,17"
315,EDGE,add,"nx:0,0:19,3",,"px:0,0:19,3","px:0,0:20,3",next-x,1,
316,EDGE,add,"ny:0,0:20,2",,"px:0,0:20,2","px:0,0:20,3",next-y,1,
317,NODE,add,"px:0,0:21,3",pixel,,,,0.05359477124183006,"12,12,17"
318,EDGE,add,"nx:0,0:20,3",,"px:0,0:20,3","px:0,0:21,3",next-x,1,
319,EDGE,add,"ny:0,0:21,2",,"px:0,0:21,2","px:0,0:21,3",next-y,1,
320,NODE,add,"px:0,0:22,3",pixel,,,,0.05359477124183006,"12,12,17"
321,EDGE,add,"nx:0,0:21,3",,"px:0,0:21,3","px:0,0:22,3",next-x,1,
322,EDGE,add,"ny:0,0:22,2",,"px:0,0:22,2","px:0,0:22,3",next-y,1,
323,NODE,add,"px:0,0:23,3",pixel,,,,0.05359477124183006,"12,12,17"
324,EDGE,add,"nx:0,0:22,3",,"px:0,0:22,3","px:0,0:23,3",next-x,1,
325,EDGE,add,"ny:0,0:23,2",,"px:0,0:23,2","px:0,0:23,3",next-y,1,
326,NODE,add,"px:0,0:24,3",pixel,,,,0.05359477124183006,"12,12,17"
327,EDGE,add,"nx:0,0:23,3",,"px:0,0:23,3","px:0,0:24,3",next-x,1,
328,EDGE,add,"ny:0,0:24,2",,"px:0,0:24,2","px:0,0:24,3",next-y,1,
329,NODE,add,"px:0,0:25,3",pixel,,,,0.05359477124183006,"12,12,17"
330,EDGE,add,"nx:0,0:24,3",,"px:0,0:24,3","px:0,0:25,3",next-x,1,
331,EDGE,add,"ny:0,0:25,2",,"px:0,0:25,2","px:0,0:25,3",next-y,1,
332,NODE,add,"px:0,0:26,3",pixel,,,,0.05359477124183006,"12,12,17"
333,EDGE,add,"nx:0,0:25,3",,"px:0,0:25,3","px:0,0:26,3",next-x,1,
334,EDGE,add,"ny:0,0:26,2",,"px:0,0:26,2","px:0,0:26,3",next-y,1,
335,NODE,add,"px:0,0:27,3",pixel,,,,0.05359477124183006,"12,12,17"
336,EDGE,add,"nx:0,0:26,3",,"px:0,0:26,3","px:0,0:27,3",next-x,1,
337,EDGE,add,"ny:0,0:27,2",,"px:0,0:27,2","px:0,0:27,3",next-y,1,
338,NODE,add,"px:0,0:28,3",pixel,,,,0.05359477124183006,"12,12,17"
339,EDGE,add,"nx:0,0:27,3",,"px:0,0:27,3","px:0,0:28,3",next-x,1,
340,EDGE,add,"ny:0,0:28,2",,"px:0,0:28,2","px:0,0:28,3",next-y,1,
341,NODE,add,"px:0,0:29,3",pixel,,,,0.05359477124183006,"12,12,17"
342,EDGE,add,"nx:0,0:28,3",,"px:0,0:28,3","px:0,0:29,3",next-x,1,
343,EDGE,add,"ny:0,0:29,2",,"px:0,0:29,2","px:0,0:29,3",next-y,1,
344,NODE,add,"px:0,0:30,3",pixel,,,,0.05359477124183006,"12,12,17"
345,EDGE,add,"nx:0,0:29,3",,"px:0,0:29,3","px:0,0:30,3",next-x,1,
346,EDGE,add,"ny:0,0:30,2",,"px:0,0:30,2","px:0,0:30,3",next-y,1,
347,NODE,add,"px:0,0:31,3",pixel,,,,0.05359477124183006,"12,12,17"
348,EDGE,add,"nx:0,0:30,3",,"px:0,0:30,3","px:0,0:31,3",next-x,1,
349,EDGE,add,"ny:0,0:31,2",,"px:0,0:31,2","px:0,0:31,3",next-y,1,
350,NODE,add,"px:0,0:0,4",pixel,,,,0.05359477124183006,"12,12,17"
351,EDGE,add,"ny:0,0:0,3",,"px:0,0:0,3","px:0,0:0,4",next-y,1,
352,NODE,add,"px:0,0:1,4",pixel,,,,0.05359477124183006,"12,12,17"
353,EDGE,add,"nx:0,0:0,4",,"px:0,0:0,4","px:0,0:1,4",next-x,1,
354,EDGE,add,"ny:0,0:1,3",,"px:0,0:1,3","px:0,0:1,4",next-y,1,
355,NODE,add,"px:0,0:2,4",pixel,,,,0.05359477124183006,"12,12,17"
356,EDGE,add,"nx:0,0:1,4",,"px:0,0:1,4","px:0,0:2,4",next-x,1,
357,EDGE,add,"ny:0,0:2,3",,"px:0,0:2,3","px:0,0:2,4",next-y,1,
358,NODE,add,"px:0,0:3,4",pixel,,,,0.05359477124183006,"12,12,17"
359,EDGE,add,"nx:0,0:2,4",,"px:0,0:2,4","px:0,0:3,4",next-x,1,
360,EDGE,add,"ny:0,0:3,3",,"px:0,0:3,3","px:0,0:3,4",next-y,1,
361,NODE,add,"px:0,0:4,4",pixel,,,,0.05359477124183006,"12,12,17"
362,EDGE,add,"nx:0,0:3,4",,"px:0,0:3,4","px:0,0:4,4",next-x,1,
363,EDGE,add,"ny:0,0:4,3",,"px:0,0:4,3","px:0,0:4,4",next-y,1,
364,NODE,add,"px:0,0:5,4",pixel,,,,0.05359477124183006,"12,12,17"
365,EDGE,add,"nx:0,0:4,4",,"px:0,0:4,4","px:0,0:5,4",next-x,1,
366,EDGE,add,"ny:0,0:5,3",,"px:0,0:5,3","px:0,0:5,4",next-y,1,
367,NODE,add,"px:0,0:6,4",pixel,,,,0.05359477124183006,"12,12,17"
368,EDGE,add,"nx:0,0:5,4",,"px:0,0:5,4","px:0,0:6,4",next-x,1,
369,EDGE,add,"ny:0,0:6,3",,"px:0,0:6,3","px:0,0:6,4",next-y,1,
370,NODE,add,"px:0,0:7,4",pixel,,,,0.05359477124183006,"12,12,17"
371,EDGE,add,"nx:0,0:6,4",,"px:0,0:6,4","px:0,0:7,4",next-x,1,
372,EDGE,add,"ny:0,0:7,3",,"px:0,0:7,3","px:0,0:7,4",next-y,1,
373,NODE,add,"px:0,0:8,4",pixel,,,,0.10588235294117647,"13,36,32"
374,EDGE,add,"nx:0,0:7,4",,"px:0,0:7,4","px:0,0:8,4",next-x,1,
375,EDGE,add,"ny:0,0:8,3",,"px:0,0:8,3","px:0,0:8,4",next-y,1,
376,NODE,add,"px:0,0:9,4",pixel,,,,0.05359477124183006,"12,12,17"
377,EDGE,add,"nx:0,0:8,4",,"px:0,0:8,4","px:0,0:9,4",next-x,1,
378,EDGE,add,"ny:0,0:9,3",,"px:0,0:9,3","px:0,0:9,4",next-y,1,
379,NODE,add,"px:0,0:10,4",pixel,,,,0.05359477124183006,"12,12,17"
380,EDGE,add,"nx:0,0:9,4",,"px:0,0:9,4","px:0,0:10,4",next-x,1,
381,EDGE,add,"ny:0,0:10,3",,"px:0,0:10,3","px:0,0:10,4",next-y,1,
382,NODE,add,"px:0,0:11,4",pixel,,,,0.05359477124183006,"12,12,17"
383,EDGE,add,"nx:0,0:10,4",,"px:0,0:10,4","px:0,0:11,4",next-x,1,
384,EDGE,add,"ny:0,0:11,3",,"px:0,0:11,3","px:0,0:11,4",next-y,1,
385,NODE,add,"px:0,0:12,4",pixel,,,,0.05359477124183006,"12,12,17"
386,EDGE,add,"nx:0,0:11,4",,"px:0,0:11,4","px:0,0:12,4",next-x,1,
387,EDGE,add,"ny:0,0:12,3",,"px:0,0:12,3","px:0,0:12,4",next-y,1,
388,NODE,add,"px:0,0:13,4",pixel,,,,0.05359477124183006,"12,12,17"
389,EDGE,add,"nx:0,0:12,4",,"px:0,0:12,4","px:0,0:13,4",next-x,1,
390,EDGE,add,"ny:0,0:13,3",,"px:0,0:13,3","px:0,0:13,4",next-y,1,
391,NODE,add,"px:0,0:14,4",pixel,,,,0.05359477124183006,"12,12,17"
392,EDGE,add,"nx:0,0:13,4",,"px:0,0:13,4","px:0,0:14,4",next-x,1,
393,EDGE,add,"ny:0,0:14,3",,"px:0,0:14,3","px:0,0:14,4",next-y,1,
394,NODE,add,"px:0,0:15,4",pixel,,,,0.05359477124183006,"12,12,17"
395,EDGE,add,"nx:0,0:14,4",,"px:0,0:14,4","px:0,0:15,4",next-x,1,
396,EDGE,add,"ny:0,0:15,3",,"px:0,0:15,3","px:0,0:15,4",next-y,1,
397,NODE,add,"px:0,0:16,4",pixel,,,,0.05359477124183006,"12,12,17"
398,EDGE,add,"nx:0,0:15,4",,"px:0,0:15,4","px:0,0:16,4",next-x,1,
399,EDGE,add,"ny:0,0:16,3",,"px:0,0:16,3","px:0,0:16,4",next-y,1,
400,NODE,add,"px:0,0:17,4",pixel,,,,0.05359477124183006,"12,12,17"
401,EDGE,add,"nx:0,0:16,4",,"px:0,0:16,4","px:0,0:17,4",next-x,1,
402,EDGE,add,"ny:0,0:17,3",,"px:0,0:17,3","px:0,0:17,4",next-y,1,
403,NODE,add,"px:0,0:18,4",pixel,,,,0.05359477124183006,"12,12,17"
404,EDGE,add,"nx:0,0:17,4",,"px:0,0:17,4","px:0,0:18,4",next-x,1,
405,EDGE,add,"ny:0,0:18,3",,"px:0,0:18,3","px:0,0:18,4",next-y,1,
406,NODE,add,"px:0,0:19,4",pixel,,,,0.05359477124183006,"12,12,17"
407,EDGE,add,"nx:0,0:18,4",,"px:0,0:18,4","px:0,0:19,4",next-x,1,
408,EDGE,add,"ny:0,0:19,3",,"px:0,0:19,3","px:0,0:19,4",next-y,1,
409,NODE,add,"px:0,0:20,4",pixel,,,,0.05359477124183006,"12,12,17"
410,EDGE,add,"nx:0,0:19,4",,"px:0,0:19,4","px:0,0:20,4",next-x,1,
411,EDGE,add,"ny:0,0:20,3",,"px:0,0:20,3","px:0,0:20,4",next-y,1,
412,NODE,add,"px:0,0:21,4",pixel,,,,0.05359477124183006,"12,12,17"
413,EDGE,add,"nx:0,0:20,4",,"px:0,0:20,4","px:0,0:21,4",next-x,1,
414,EDGE,add,"ny:0,0:21,3",,"px:0,0:21,3","px:0,0:21,4",next-y,1,
415,NODE,add,"px:0,0:22,4",pixel,,,,0.05359477124183006,"12,12,17"
416,EDGE,add,"nx:0,0:21,4",,"px:0,0:21,4","px:0,0:22,4",next-x,1,
417,EDGE,add,"ny:0,0:22,3",,"px:0,0:22,3","px:0,0:22,4",next-y,1,
418,NODE,add,"px:0,0:23,4",pixel,,,,0.05359477124183006,"12,12,17"
419,EDGE,add,"nx:0,0:22,4",,"px:0,0:22,4","px:0,0:23,4",next-x,1,
420,EDGE,add,"ny:0,0:23,3",,"px:0,0:23,3","px:0,0:23,4",next-y,1,
421,NODE,add,"px:0,0:24,4",pixel,,,,0.05359477124183006,"12,12,17"
422,EDGE,add,"nx:0,0:23,4",,"px:0,0:23,4","px:0,0:24,4",next-x,1,
423,EDGE,add,"ny:0,0:24,3",,"px:0,0:24,3","px:0,0:24,4",next-y,1,
424,NODE,add,"px:0,0:25,4",pixel,,,,0.05359477124183006,"12,12,17"
425,EDGE,add,"nx:0,0:24,4",,"px:0,0:24,4","px:0,0:25,4",next-x,1,
426,EDGE,add,"ny:0,0:25,3",,"px:0,0:25,3","px:0,0:25,4",next-y,1,
427,NODE,add,"px:0,0:26,4",pixel,,,,0.05359477124183006,"12,12,17"
428,EDGE,add,"nx:0,0:25,4",,"px:0,0:25,4","px:0,0:26,4",next-x,1,
429,EDGE,add,"ny:0,0:26,3",,"px:0,0:26,3","px:0,0:26,4",next-y,1,
430,NODE,add,"px:0,0:27,4",pixel,,,,0.05359477124183006,"12,12,17"
431,EDGE,add,"nx:0,0:26,4",,"px:0,0:26,4","px:0,0:27,4",next-x,1,
432,EDGE,add,"ny:0,0:27,3",,"px:0,0:27,3","px:0,0:27,4",next-y,1,
433,NODE,add,"px:0,0:28,4",pixel,,,,0.05359477124183006,"12,12,17"
434,EDGE,add,"nx:0,0:27,4",,"px:0,0:27,4","px:0,0:28,4",next-x,1,
435,EDGE,add,"ny:0,0:28,3",,"px:0,0:28,3","px:0,0:28,4",next-y,1,
436,NODE,add,"px:0,0:29,4",pixel,,,,0.05359477124183006,"12,12,17"
437,EDGE,add,"nx:0,0:28,4",,"px:0,0:28,4","px:0,0:29,4",next-x,1,
438,EDGE,add,"ny:0,0:29,3",,"px:0,0:29,3","px:0,0:29,4",next-y,1,
439,NODE,add,"px:0,0:30,4",pixel,,,,0.05359477124183006,"12,12,17"
440,EDGE,add,"nx:0,0:29,4",,"px:0,0:29,4","px:0,0:30,4",next-x,1,
441,EDGE,add,"ny:0,0:30,3",,"px:0,0:30,3","px:0,0:30,4",next-y,1,
442,NODE,add,"px:0,0:31,4",pixel,,,,0.05359477124183006,"12,12,17"
443,EDGE,add,"nx:0,0:30,4",,"px:0,0:30,4","px:0,0:31,4",next-x,1,
444,EDGE,add,"ny:0,0:31,3",,"px:0,0:31,3","px:0,0:31,4",next-y,1,
445,NODE,add,"px:0,0:0,5",pixel,,,,0.05359477124183006,"12,12,17"
446,EDGE,add,"ny:0,0:0,4",,"px:0,0:0,4","px:0,0:0,5",next-y,1,
447,NODE,add,"px:0,0:1,5",pixel,,,,0.05359477124183006,"12,12,17"
448,EDGE,add,"nx:0,0:0,5",,"px:0,0:0,5","px:0,0:1,5",next-x,1,
449,EDGE,add,"ny:0,0:1,4",,"px:0,0:1,4","px:0,0:1,5",next-y,1,
450,NODE,add,"px:0,0:2,5",pixel,,,,0.05359477124183006,"12,12,17"
451,EDGE,add,"nx:0,0:1,5",,"px:0,0:1,5","px:0,0:2,5",next-x,1,
452,EDGE,add,"ny:0,0:2,4",,"px:0,0:2,4","px:0,0:2,5",next-y,1,
453,NODE,add,"px:0,0:3,5",pixel,,,,0.05359477124183006,"12,12,17"
454,EDGE,add,"nx:0,0:2,5",,"px:0,0:2,5","px:0,0:3,5",next-x,1,
455,EDGE,add,"ny:0,0:3,4",,"px:0,0:3,4","px:0,0:3,5",next-y,1,
456,NODE,add,"px:0,0:4,5",pixel,,,,0.05359477124183006,"12,12,17"
457,EDGE,add,"nx:0,0:3,5",,"px:0,0:3,5","px:0,0:4,5",next-x,1,
458,EDGE,add,"ny:0,0:4,4",,"px:0,0:4,4","px:0,0:4,5",next-y,1,
459,NODE,add,"px:0,0:5,5",pixel,,,,0.05359477124183006,"12,12,17"
460,EDGE,add,"nx:0,0:4,5",,"px:0,0:4,5","px:0,0:5,5",next-x,1,
461,EDGE,add,"ny:0,0:5,4",,"px:0,0:5,4","px:0,0:5,5",next-y,1,
462,NODE,add,"px:0,0:6,5",pixel,,,,0.05359477124183006,"12,12,17"
463,EDGE,add,"nx:0,0:5,5",,"px:0,0:5,5","px:0,0:6,5",next-x,1,
464,EDGE,add,"ny:0,0:6,4",,"px:0,0:6,4","px:0,0:6,5",next-y,1,
465,NODE,add,"px:0,0:7,5",pixel,,,,0.05359477124183006,"12,12,17"
466,EDGE,add,"nx:0,0:6,5",,"px:0,0:6,5","px:0,0:7,5",next-x,1,
467,EDGE,add,"ny:0,0:7,4",,"px:0,0:7,4","px:0,0:7,5",next-y,1,
468,NODE,add,"px:0,0:8,5",pixel,,,,0.10588235294117647,"13,36,32"
469,EDGE,add,"nx:0,0:7,5",,"px:0,0:7,5","px:0,0:8,5",next-x,1,
470,EDGE,add,"ny:0,0:8,4",,"px:0,0:8,4","px:0,0:8,5",next-y,1,
471,NODE,add,"px:0,0:9,5",pixel,,,,0.10588235294117647,"13,36,32"
472,EDGE,add,"nx:0,0:8,5",,"px:0,0:8,5","px:0,0:9,5",next-x,1,
473,EDGE,add,"ny:0,0:9,4",,"px:0,0:9,4","px:0,0:9,5",next-y,1,
474,NODE,add,"px:0,0:10,5",pixel,,,,0.05359477124183006,"12,12,17"
475,EDGE,add,"nx:0,0:9,5",,"px:0,0:9,5","px:0,0:10,5",next-x,1,
476,EDGE,add,"ny:0,0:10,4",,"px:0,0:10,4","px:0,0:10,5",next-y,1,
477,NODE,add,"px:0,0:11,5",pixel,,,,0.05359477124183006,"12,12,17"
478,EDGE,add,"nx:0,0:10,5",,"px:0,0:10,5","px:0,0:11,5",next-x,1,
479,EDGE,add,"ny:0,0:11,4",,"px:0,0:11,4","px:0,0:11,5",next-y,1,
480,NODE,add,"px:0,0:12,5",pixel,,,,0.05359477124183006,"12,12,17"
481,EDGE,add,"nx:0,0:11,5",,"px:0,0:11,5","px:0,0:12,5",next-x,1,
482,EDGE,add,"ny:0,0:12,4",,"px:0,0:12,4","px:0,0:12,5",next-y,1,
483,NODE,add,"px:0,0:13,5",pixel,,,,0.05359477124183006,"12,12,17"
484,EDGE,add,"nx:0,0:12,5",,"px:0,0:12,5","px:0,0:13,5",next-x,1,
485,EDGE,add,"ny:0,0:13,4",,"px:0,0:13,4","px:0,0:13,5",next-y,1,
486,NODE,add,"px:0,0:14,5",pixel,,,,0.05359477124183006,"12,12,17"
487,EDGE,add,"nx:0,0:13,5",,"px:0,0:13,5","px:0,0:14,5",next-x,1,
488,EDGE,add,"ny:0,0:14,4",,"px:0,0:14,4","px:0,0:14,5",next-y,1,
489,NODE,add,"px:0,0:15,5",pixel,,,,0.05359477124183006,"12,12,17"
490,EDGE,add,"nx:0,0:14,5",,"px:0,0:14,5","px:0,0:15,5",next-x,1,
491,EDGE,add,"ny:0,0:15,4",,"px:0,0:15,4","px:0,0:15,5",next-y,1,
492,NODE,add,"px:0,0:16,5",pixel,,,,0.05359477124183006,"12,12,17"
493,EDGE,add,"nx:0,0:15,5",,"px:0,0:15,5","px:0,0:16,5",next-x,1,
494,EDGE,add,"ny:0,0:16,4",,"px:0,0:16,4","px:0,0:16,5",next-y,1,
495,NODE,add,"px:0,0:17,5",pixel,,,,0.05359477124183006,"12,12,17"
496,EDGE,add,"nx:0,0:16,5",,"px:0,0:16,5","px:0,0:17,5",next-x,1,
497,EDGE,add,"ny:0,0:17,4",,"px:0,0:17,4","px:0,0:17,5",next-y,1,
498,NODE,add,"px:0,0:18,5",pixel,,,,0.05359477124183006,"12,12,17"
499,EDGE,add,"nx:0,0:17,5",,"px:0,0:17,5","px:0,0:18,5",next-x,1,
500,EDGE,add,"ny:0,0:18,4",,"px:0,0:18,4","px:0,0:18,5",next-y,1,
501,NODE,add,"px:0,0:19,5",pixel,,,,0.05359477124183006,"12,12,17"
502,EDGE,add,"nx:0,0:18,5",,"px:0,0:18,5","px:0,0:19,5",next-x,1,
503,EDGE,add,"ny:0,0:19,4",,"px:0,0:19,4","px:0,0:19,5",next-y,1,
504,NODE,add,"px:0,0:20,5",pixel,,,,0.05359477124183006,"12,12,17"
505,EDGE,add,"nx:0,0:19,5",,"px:0,0:19,5","px:0,0:20,5",next-x,1,
506,EDGE,add,"ny:0,0:20,4",,"px:0,0:20,4","px:0,0:20,5",next-y,1,
507,NODE,add,"px:0,0:21,5",pixel,,,,0.05359477124183006,"12,12,17"
508,EDGE,add,"nx:0,0:20,5",,"px:0,0:20,5","px:0,0:21,5",next-x,1,
509,EDGE,add,"ny:0,0:21,4",,"px:0,0:21,4","px:0,0:21,5",next-y,1,
510,NODE,add,"px:0,0:22,5",pixel,,,,0.05359477124183006,"12,12,17"
511,EDGE,add,"nx:0,0:21,5",,"px:0,0:21,5","px:0,0:22,5",next-x,1,
512,EDGE,add,"ny:0,0:22,4",,"px:0,0:22,4","px:0,0:22,5",next-y,1,
513,NODE,add,"px:0,0:23,5",pixel,,,,0.05359477124183006,"12,12,17"
514,EDGE,add,"nx:0,0:22,5",,"px:0,0:22,5","px:0,0:23,5",next-x,1,
515,EDGE,add,"ny:0,0:23,4",,"px:0,0:23,4","px:0,0:23,5",next-y,1,
516,NODE,add,"px:0,0:24,5",pixel,,,,0.05359477124183006,"12,12,17"
517,EDGE,add,"nx:0,0:23,5",,"px:0,0:23,5","px:0,0:24,5",next-x,1,
518,EDGE,add,"ny:0,0:24,4",,"px:0,0:24,4","px:0,0:24,5",next-y,1,
519,NODE,add,"px:0,0:25,5",pixel,,,,0.05359477124183006,"12,12,17"
520,EDGE,add,"nx:0,0:24,5",,"px:0,0:24,5","px:0,0:25,5",next-x,1,
521,EDGE,add,"ny:0,0:25,4",,"px:0,0:25,4","px:0,0:25,5",next-y,1,
522,NODE,add,"px:0,0:26,5",pixel,,,,0.05359477124183006,"12,12,17"
523,EDGE,add,"nx:0,0:25,5",,"px:0,0:25,5","px:0,0:26,5",next-x,1,
524,EDGE,add,"ny:0,0:26,4",,"px:0,0:26,4","px:0,0:26,5",next-y,1,
525,NODE,add,"px:0,0:27,5",pixel,,,,0.05359477124183006,"12,12,17"
526,EDGE,add,"nx:0,0:26,5",,"px:0,0:26,5","px:0,0:27,5",next-x,1,
527,EDGE,add,"ny:0,0:27,4",,"px:0,0:27,4","px:0,0:27,5",next-y,1,
528,NODE,add,"px:0,0:28,5",pixel,,,,0.05359477124183006,"12,12,17"
529,EDGE,add,"nx:0,0:27,5",,"px:0,0:27,5","px:0,0:28,5",next-x,1,
530,EDGE,add,"ny:0,0:28,4",,"px:0,0:28,4","px:0,0:28,5",next-y,1,
531,NODE,add,"px:0,0:29,5",pixel,,,,0.05359477124183006,"12,12,17"
532,EDGE,add,"nx:0,0:28,5",,"px:0,0:28,5","px:0,0:29,5",next-x,1,
533,EDGE,add,"ny:0,0:29,4",,"px:0,0:29,4","px:0,0:29,5",next-y,1,
534,NODE,add,"px:0,0:30,5",pixel,,,,0.05359477124183006,"12,12,17"
535,EDGE,add,"nx:0,0:29,5",,"px:0,0:29,5","px:0,0:30,5",next-x,1,
536,EDGE,add,"ny:0,0:30,4",,"px:0,0:30,4","px:0,0:30,5",next-y,1,
537,NODE,add,"px:0,0:31,5",pixel,,,,0.05359477124183006,"12,12,17"
538,EDGE,add,"nx:0,0:30,5",,"px:0,0:30,5","px:0,0:31,5",next-x,1,
539,EDGE,add,"ny:0,0:31,4",,"px:0,0:31,4","px:0,0:31,5",next-y,1,
540,NODE,add,"px:0,0:0,6",pixel,,,,0.05359477124183006,"12,12,17"
541,EDGE,add,"ny:0,0:0,5",,"px:0,0:0,5","px:0,0:0,6",next-y,1,
542,NODE,add,"px:0,0:1,6",pixel,,,,0.05359477124183006,"12,12,17"
543,EDGE,add,"nx:0,0:0,6",,"px:0,0:0,6","px:0,0:1,6",next-x,1,
544,EDGE,add,"ny:0,0:1,5",,"px:0,0:1,5","px:0,0:1,6",next-y,1,
545,NODE,add,"px:0,0:2,6",pixel,,,,0.05359477124183006,"12,12,17"
546,EDGE,add,"nx:0,0:1,6",,"px:0,0:1,6","px:0,0:2,6",next-x,1,
547,EDGE,add,"ny:0,0:2,5",,"px:0,0:2,5","px:0,0:2,6",next-y,1,
548,NODE,add,"px:0,0:3,6",pixel,,,,0.05359477124183006,"12,12,17"
549,EDGE,add,"nx:0,0:2,6",,"px:0,0:2,6","px:0,0:3,6",next-x,1,
550,EDGE,add,"ny:0,0:3,5",,"px:0,0:3,5","px:0,0:3,6",next-y,1,
551,NODE,add,"px:0,0:4,6",pixel,,,,0.05359477124183006,"12,12,17"
552,EDGE,add,"nx:0,0:3,6",,"px:0,0:3,6","px:0,0:4,6",next-x,1,
553,EDGE,add,"ny:0,0:4,5",,"px:0,0:4,5","px:0,0:4,6",next-y,1,
554,NODE,add,"px:0,0:5,6",pixel,,,,0.05359477124183006,"12,12,17"
555,EDGE,add,"nx:0,0:4,6",,"px:0,0:4,6","px:0,0:5,6",next-x,1,
556,EDGE,add,"ny:0,0:5,5",,"px:0,0:5,5","px:0,0:5,6",next-y,1,
557,NODE,add,"px:0,0:6,6",pixel,,,,0.05359477124183006,"12,12,17"
558,EDGE,add,"nx:0,0:5,6",,"px:0,0:5,6","px:0,0:6,6",next-x,1,
559,EDGE,add,"ny:0,0:6,5",,"px:0,0:6,5","px:0,0:6,6",next-y,1,
560,NODE,add,"px:0,0:7,6",pixel,,,,0.05359477124183006,"12,12,17"
561,EDGE,add,"nx:0,0:6,6",,"px:0,0:6,6","px:0,0:7,6",next-x,1,
562,EDGE,add,"ny:0,0:7,5",,"px:0,0:7,5","px:0,0:7,6",next-y,1,
563,NODE,add,"px:0,0:8,6",pixel,,,,0.10588235294117647,"13,36,32"
564,EDGE,add,"nx:0,0:7,6",,"px:0,0:7,6","px:0,0:8,6",next-x,1,
565,EDGE,add,"ny:0,0:8,5",,"px:0,0:8,5","px:0,0:8,6",next-y,1,
566,NODE,add,"px:0,0:9,6",pixel,,,,0.06928104575163399,"13,19,21"
567,EDGE,add,"nx:0,0:8,6",,"px:0,0:8,6","px:0,0:9,6",next-x,1,
568,EDGE,add,"ny:0,0:9,5",,"px:0,0:9,5","px:0,0:9,6",next-y,1,
569,NODE,add,"px:0,0:10,6",pixel,,,,0.10588235294117647,"13,36,32"
570,EDGE,add,"nx:0,0:9,6",,"px:0,0:9,6","px:0,0:10,6",next-x,1,
571,EDGE,add,"ny:0,0:10,5",,"px:0,0:10,5","px:0,0:10,6",next-y,1,
572,NODE,add,"px:0,0:11,6",pixel,,,,0.05359477124183006,"12,12,17"
573,EDGE,add,"nx:0,0:10,6",,"px:0,0:10,6","px:0,0:11,6",next-x,1,
574,EDGE,add,"ny:0,0:11,5",,"px:0,0:11,5","px:0,0:11,6",next-y,1,
575,NODE,add,"px:0,0:12,6",pixel,,,,0.05359477124183006,"12,12,17"
576,EDGE,add,"nx:0,0:11,6",,"px:0,0:11,6","px:0,0:12,6",next-x,1,
577,EDGE,add,"ny:0,0:12,5",,"px:0,0:12,5","px:0,0:12,6",next-y,1,
578,NODE,add,"px:0,0:13,6",pixel,,,,0.05359477124183006,"12,12,17"
579,EDGE,add,"nx:0,0:12,6",,"px:0,0:12,6","px:0,0:13,6",next-x,1,
580,EDGE,add,"ny:0,0:13,5",,"px:0,0:13,5","px:0,0:13,6",next-y,1,
581,NODE,add,"px:0,0:14,6",pixel,,,,0.05359477124183006,"12,12,17"
582,EDGE,add,"nx:0,0:13,6",,"px:0,0:13,6","px:0,0:14,6",next-x,1,
583,EDGE,add,"ny:0,0:14,5",,"px:0,0:14,5","px:0,0:14,6",next-y,1,
584,NODE,add,"px:0,0:15,6",pixel,,,,0.05359477124183006,"12,12,17"
585,EDGE,add,"nx:0,0:14,6",,"px:0,0:14,6","px:0,0:15,6",next-x,1,
586,EDGE,add,"ny:0,0:15,5",,"px:0,0:15,5","px:0,0:15,6",next-y,1,
587,NODE,add,"px:0,0:16,6",pixel,,,,0.05359477124183006,"12,12,17"
